baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id
ENSG00000173272	818.394663626746	-0.182917064485947	0.560313118298591	-0.326455081118537	0.74408006933062	0.865844784416437	ENSG00000173272
ENSG00000152117	20.5693478683169	-1.61622717344959	0.945897215124894	-1.70867103487157	0.087511902352513	0.266601651338175	ENSG00000152117
ENSG00000163040	81.0298032064712	-1.87814667107727	0.780117224941923	-2.40751852545891	0.0160613473099779	0.0986974940065869	ENSG00000163040
ENSG00000197927	56.3129346797755	0.533122330147816	0.689792815019635	0.77287312732105	0.439597469877278	0.661487883152918	ENSG00000197927
ENSG00000183840	3.94676682802023	-0.515629836977782	1.66822262504635	-0.309089344093661	0.75725356476987	NA	ENSG00000183840
ENSG00000150551	157.081021672864	-0.0303422763663896	0.609730281413388	-0.049763440149396	0.960310901101943	0.981339357165036	ENSG00000150551
ENSG00000176771	45.9965468241752	1.4407580235427	0.67212581207936	2.14358383155293	0.0320662474288474	0.148320899597003	ENSG00000176771
ENSG00000152127	80.8147790443039	1.4890504061611	0.611108669573954	2.4366376723132	0.0148245251285302	0.0946227908536812	ENSG00000152127
ENSG00000152128	12.8300800802845	0.246766377057028	0.904519450014772	0.272814893093783	0.784995510655179	0.890354399631054	ENSG00000152128
ENSG00000224043	12.516245370359	0.358073842671514	0.907827740930966	0.394429280497987	0.693264129623351	0.835157246000405	ENSG00000224043
ENSG00000082258	266.351668866969	-1.33573407803417	0.610087442832718	-2.18941414665442	0.0285667523616233	0.138701123052415	ENSG00000082258
ENSG00000115839	208.678807647128	-0.0433672144794613	0.553971133903241	-0.0782842495310163	0.937601946063512	0.969523268976077	ENSG00000115839
ENSG00000121988	31.3760945246537	0.519180863801514	0.809251799790622	0.641556637792887	0.521161095321901	0.725007792889103	ENSG00000121988
ENSG00000048991	566.744884084698	0.40712045984668	0.514111814853701	0.791890884597805	0.428424302469856	0.651553077666625	ENSG00000048991
ENSG00000144224	1574.26680089045	0.0697678468261376	0.480007597919694	0.145347380184199	0.884436607897665	0.942693734605521	ENSG00000144224
ENSG00000076003	77.0888874367256	0.207442124749647	0.943940749640551	0.219761806902224	0.826056666137608	0.912316081358978	ENSG00000076003
ENSG00000115866	446.415415624489	-0.463695455967869	0.499468851611829	-0.928377123961753	0.353211980605655	0.586697569691308	ENSG00000115866
ENSG00000231890	5.26769374337167	-2.20781302224232	1.07542803308886	-2.05296212699701	0.0400762507745606	0.167628791975552	ENSG00000231890
ENSG00000121966	129.438663480804	-0.344816569438211	1.02405183603665	-0.336717886052273	0.736329578835794	0.861434905763785	ENSG00000121966
ENSG00000230037	6.42857755937383	-0.51444509731752	1.09424201747515	-0.470138314103994	0.638256202175773	0.803370745240396	ENSG00000230037
ENSG00000144229	5.95137401097861	1.42868879152902	1.23765639224492	1.15435010919112	0.248356660507762	0.485434924975661	ENSG00000144229
ENSG00000150540	20.4335447161114	0.307057573002102	0.976101857979408	0.314575339132876	0.753084105737683	0.871298484861174	ENSG00000150540
ENSG00000234645	5.17756389532798	-1.45108218893916	0.925551131049821	-1.56780337710057	0.116927026535941	0.31476385709166	ENSG00000234645
ENSG00000228043	7.34799803501865	-0.81756812564545	1.28608371035765	-0.635703663036127	0.524969588444568	0.727660844761727	ENSG00000228043
ENSG00000144228	53.0811690974429	1.79026312603764	0.803529453088573	2.22799938341564	0.0258805561180069	0.1307730593577	ENSG00000144228
ENSG00000144227	102.515394366569	5.30034255470174	1.96712170576244	2.69446600033696	NA	NA	ENSG00000144227
ENSG00000168702	75.0690269728457	1.40330175922142	0.8367150873889	1.67715603599385	0.0935119735088157	0.276799033144322	ENSG00000168702
ENSG00000075884	8.16039874053188	0.718225131899419	1.50362845942801	0.477661304823027	0.632891289684005	0.800075094913408	ENSG00000075884
ENSG00000121964	79.2670434418072	-0.361247806050519	0.708887639353882	-0.509598116818314	0.610333043472396	0.785093581795163	ENSG00000121964
ENSG00000169554	191.324648316774	2.29975762009868	0.634991545497408	3.62171376360171	0.000292657834842317	0.00993094219206076	ENSG00000169554
ENSG00000121989	423.001994574361	-0.273839648272355	0.481889981890709	-0.568261758001147	0.569857241995227	0.759512545857038	ENSG00000121989
ENSG00000115947	319.096405465542	-1.2347781523505	0.468080825387364	-2.63795926980913	0.00834065989872074	0.066456644948872	ENSG00000115947
ENSG00000204406	56.8954573876963	0.100896811721	0.616510669935754	0.163657851585139	0.870000499639664	0.935244439548162	ENSG00000204406
ENSG00000135999	42.2691924619395	0.55716308300208	0.685285079322572	0.813038397907123	0.416196043442421	0.642408666027962	ENSG00000135999
ENSG00000168280	1037.1301956241	1.77879410281045	0.56366829194392	3.15574625756566	0.00160088063181733	0.0258943627582394	ENSG00000168280
ENSG00000187123	48.3031462005456	0.223321285321402	1.02300731711046	0.218298815254014	0.827196297492508	0.912922363541582	ENSG00000187123
ENSG00000168288	845.152227065838	-1.11424539814316	0.803606481870397	-1.38655601128272	0.165577189621782	0.385609312848298	ENSG00000168288
ENSG00000231969	11.4117154684578	-1.06120008905487	1.36395331971106	-0.778032557067041	0.436549820160281	0.659151771208931	ENSG00000231969
ENSG00000115963	382.821334963856	1.56920145327856	0.594358718078831	2.6401588898212	0.00828671660712803	0.0661898007291761	ENSG00000115963
ENSG00000184898	11.4035030288292	-0.313296106096611	0.991263424129721	-0.316057365247456	0.751958966818387	0.870456349664938	ENSG00000184898
ENSG00000123609	7.78215107989544	1.96862043068412	1.33752929467142	1.47183350564874	0.141065843302396	0.352246315350704	ENSG00000123609
ENSG00000080345	151.334729309329	2.42532440680258	0.520944647767069	4.65562784299307	3.2299490979081e-06	0.000725946821466199	ENSG00000080345
ENSG00000183091	7.68938600712251	3.22939341031274	1.09506771066321	2.94903536910691	0.00318767492381493	0.0385021312122401	ENSG00000183091
ENSG00000162980	35.5120708341134	1.33157043916706	0.729943346934436	1.82421066615552	0.0681202296969286	0.229649474945755	ENSG00000162980
ENSG00000182389	31.4671144454687	1.36522749102489	0.931684891758548	1.46533179093206	0.142830417003348	0.355062064181093	ENSG00000182389
ENSG00000115145	202.825010183695	-0.0165885171057814	0.607341105313155	-0.0273133449402015	0.978209813116898	0.990675610009045	ENSG00000115145
ENSG00000157827	49.0820227318185	1.51115407155032	0.642110377726907	2.35341792309892	0.0186017140006779	0.108441619569678	ENSG00000157827
ENSG00000196504	579.808206273074	0.581061699090977	0.431902633833747	1.3453534513861	0.178511119833162	0.402056322467113	ENSG00000196504
ENSG00000177917	462.391901500651	-0.854939220259126	0.982280208365118	-0.870361850904097	0.384102687846211	0.613403082695168	ENSG00000177917
ENSG00000177519	675.992187814195	-3.05896649729304	0.673558864737759	-4.54149838631255	5.58558136019032e-06	0.00103218851689878	ENSG00000177519
ENSG00000144278	55.29515908571	1.77202868517118	0.709019909213265	2.49926505891413	0.0124451188693993	0.0849124702930812	ENSG00000144278
ENSG00000162989	8.80829348630506	0.275216984712205	1.33746403479799	0.205775241465669	NA	NA	ENSG00000162989
ENSG00000226383	6.22815894347821	-0.651225639010628	1.12580635708126	-0.578452621904695	0.562958575494247	0.754645921248974	ENSG00000226383
ENSG00000153234	28.5569578247674	-0.447528846303997	1.11589537334652	-0.401049109973346	0.688383967276141	0.832158991967328	ENSG00000153234
ENSG00000115159	16.977466925674	1.38855119052523	1.40968722649408	0.985006577649562	0.32462084003264	0.560260430338769	ENSG00000115159
ENSG00000136542	5.09764037346491	1.46996480435028	1.79195919042985	0.8203115406873	NA	NA	ENSG00000136542
ENSG00000230562	16.2628041130789	1.58640748210411	0.780483408514095	2.03259603573681	0.042093352352664	0.172997813072122	ENSG00000230562
ENSG00000123612	17.7807453320703	1.85298800326094	1.54283227446043	1.20103010154424	0.229739524965166	0.463846984304089	ENSG00000123612
ENSG00000115170	19.9725545559393	-0.39216812865934	0.89853506755864	-0.43645278055188	0.662508251695734	0.817626338741408	ENSG00000115170
ENSG00000153237	15.3728246105088	-1.04036737445747	0.932640653324706	-1.11550721143105	0.264633129896328	0.503153953929575	ENSG00000153237
ENSG00000144283	73.0524325361849	1.79310167942448	0.650126324464769	2.75808194799787	0.00581416203480236	0.0539489517784626	ENSG00000144283
ENSG00000115183	30.5551258577891	0.513481854212715	0.915312268677073	0.560990900902995	0.574803740139961	0.762329422072349	ENSG00000115183
ENSG00000213189	48.0834670596667	-3.08415842762287	0.765224595145405	-4.0303963662287	5.5682875518294e-05	0.00408643035741432	ENSG00000213189
ENSG00000196151	185.306465155613	-0.640553720843464	0.786509665927179	-0.814425745281013	0.415401094796008	0.641911869403388	ENSG00000196151
ENSG00000123636	369.075840187726	2.10245223386752	0.589371843716228	3.56727634053691	0.000360711028229284	0.0111995662975319	ENSG00000123636
ENSG00000224152	46.9574438595811	-1.9782025304759	1.08046737878165	-1.83087668292822	0.0671189513460012	0.227406776175164	ENSG00000224152
ENSG00000226266	15.3350061254227	-0.158330963525467	0.901437035158922	-0.175642842872052	0.860574541803467	0.930065693502084	ENSG00000226266
ENSG00000136536	277.341403364653	0.0684910864544645	0.805124711057289	0.0850689160496913	0.932206602101579	0.967451396325166	ENSG00000136536
ENSG00000241399	5.57168811806688	0.354205843090208	1.29667802363841	0.273164067434662	0.784727099932136	0.890354399631054	ENSG00000241399
ENSG00000153246	4.27454344087814	1.59121389273844	1.56756829552321	1.01508425328756	0.310065667123276	NA	ENSG00000153246
ENSG00000153250	144.952452557688	2.45143887371051	1.18530923370442	2.06818508116156	0.0386226225844455	0.164007138759752	ENSG00000153250
ENSG00000136560	241.198727994286	-0.249749736795113	0.430914849533073	-0.579580251332101	0.562197713912414	0.754324735903363	ENSG00000136560
ENSG00000115233	1055.45729834583	-0.46527923200766	0.489191054098665	-0.951119666047322	0.341543632605977	0.576683865798158	ENSG00000115233
ENSG00000144290	14.4925953714696	0.230346534130901	0.889519794606492	0.258956051936767	0.795669149558023	0.894916287740776	ENSG00000144290
ENSG00000197635	8.02192413142488	0.892850086121695	1.48073698394319	0.602976825596698	NA	NA	ENSG00000197635
ENSG00000115263	7.28515888352631	-0.122496901446853	3.24516196054647	-0.0377475463277725	0.969888966501085	0.986547978526006	ENSG00000115263
ENSG00000115267	2.67917715514656	1.95736035670056	1.98594028887518	0.985608866321552	0.324325085495059	NA	ENSG00000115267
ENSG00000115271	226.932209002042	-0.136584967341591	0.546254153825744	-0.250039228782069	0.802557011744346	0.898971696935279	ENSG00000115271
ENSG00000184611	11.7907885599742	-0.213415027628623	0.965938125204327	-0.220940681457707	0.825138620822147	0.911748156917376	ENSG00000184611
ENSG00000182263	69.0747141191648	2.24694091838746	0.917286690072582	2.44955142454936	0.0143034283534952	0.0926070004583831	ENSG00000182263
ENSG00000082438	5.11492491876757	0.0967463090756013	1.32866766923516	0.0728145279031983	0.941953710050949	0.971534261634151	ENSG00000082438
ENSG00000153253	271.297714432726	1.5932652574785	0.628978878347322	2.53309818871008	0.0113059278245658	0.0796922430942968	ENSG00000153253
ENSG00000136531	271.980292985171	0.109312899150211	0.842460135474848	0.129754387830586	0.896760750978055	0.949741845446267	ENSG00000136531
ENSG00000178662	155.210053044849	1.25571402807224	0.664942136664517	1.88845609088808	0.0589647473256967	0.211996408390903	ENSG00000178662
ENSG00000115339	15.7713797049032	0.838150564935851	1.08878717855957	0.76980201589506	0.441417343731074	0.662990522732786	ENSG00000115339
ENSG00000123607	48.7624948977018	0.40515979054353	0.756151109870123	0.535818549037269	0.592083961243808	0.773197536129561	ENSG00000123607
ENSG00000144285	32.409231505341	1.27438774722297	0.883195522536373	1.44292822450364	0.149040691369068	0.363691429503909	ENSG00000144285
ENSG00000169432	658.224481186965	1.55980329524064	0.779067915617944	2.00214033201897	0.0452696408459639	0.180866306667203	ENSG00000169432
ENSG00000136546	94.1184151266545	0.00753938431854998	1.08424706240574	0.00695356674688285	0.994451901160549	0.997455499386265	ENSG00000136546
ENSG00000172318	122.587110961906	-0.304131168503752	1.01958649978522	-0.298288736235541	0.76548280039925	0.877823143393828	ENSG00000172318
ENSG00000198648	86.2649691273432	2.09835684963851	0.779048230415261	2.69348772991887	0.00707087480306731	0.0604869368262389	ENSG00000198648
ENSG00000172292	70.0658408125911	1.86408480003279	0.627144648948848	2.97233629140768	0.00295542774225606	0.0368318961463714	ENSG00000172292
ENSG00000152253	117.833167358371	4.18981747329737	1.10584688454827	3.78878625227477	NA	NA	ENSG00000152253
ENSG00000081479	63.9984992334956	1.16265183346192	1.76893573296366	0.657260640845345	NA	NA	ENSG00000081479
ENSG00000163093	14.3605642653611	1.87039894232633	0.98812544981851	1.89287599329606	0.0583743624848606	0.211039300799309	ENSG00000163093
ENSG00000138399	51.9085961497125	-0.211230520904958	0.860160658002922	-0.245571009252367	0.806014333367104	0.901214923092604	ENSG00000138399
ENSG00000138398	731.950570817775	1.48334531888179	0.485372931041765	3.05609403412353	0.00224240917031184	0.0310977141539268	ENSG00000138398
ENSG00000154479	12.7119012465727	0.494696472668337	1.14240911939647	0.43302916990866	0.664993578424534	0.819316531920275	ENSG00000154479
ENSG00000144362	62.2151395934241	-0.586982200123534	0.582665999064913	-1.00740767620823	0.313738904004355	0.550316475976208	ENSG00000144362
ENSG00000213160	434.451994111411	0.219141688901609	0.554985711070992	0.394860055907957	0.692946170351866	0.835070967017518	ENSG00000213160
ENSG00000138385	1998.43855197115	0.398085158888919	0.580905515274531	0.685283834326805	0.493164830764744	0.704342230673277	ENSG00000138385
ENSG00000138382	1288.78461922431	-0.695847132003417	0.689879284113634	-1.0086505683345	0.313142246296383	0.550106032950855	ENSG00000138382
ENSG00000144357	49.1614142415407	1.11964818966501	0.648418856514912	1.72673601086008	0.0842150851857256	0.260474082794648	ENSG00000144357
ENSG00000128692	26.6135948714285	0.954481447273889	0.701173642113218	1.36126258881786	0.173430721135984	0.396199046884678	ENSG00000128692
ENSG00000239467	88.9796961236948	-0.813360231216879	0.81820521340677	-0.994078524420887	0.320184639716236	0.556174799897621	ENSG00000239467
ENSG00000204334	16.4747518253362	-1.05232921579223	0.933446255032941	-1.12735919193879	0.259590645344476	0.497157691092022	ENSG00000204334
ENSG00000128683	110.046889247359	1.10877573174227	1.24189216837918	0.892811598280192	NA	NA	ENSG00000128683
ENSG00000235934	3.88892686432266	1.70995393029296	2.41127082627464	0.709150507549911	NA	NA	ENSG00000235934
ENSG00000115806	403.581955885291	-0.853404190562725	0.715369418503051	-1.19295593086509	0.232886632676285	0.467113269516001	ENSG00000115806
ENSG00000198586	239.51370061046	0.559441820097607	0.642528449998946	0.870688014045954	0.383924524730943	0.613271647607082	ENSG00000198586
ENSG00000123600	76.3194627729116	0.883018864948097	0.627989602307841	1.40610427577627	0.159693162902261	0.378219277294	ENSG00000123600
ENSG00000224553	6.97417132831631	-1.1591922908763	1.20071107586279	-0.965421502457071	0.334333735762045	0.569399382535892	ENSG00000224553
ENSG00000115827	24.9077880453218	-0.678242100095979	0.832808409604834	-0.81440351979371	0.41541382290377	0.641911869403388	ENSG00000115827
ENSG00000233762	1941.07747401718	-1.78003030284609	0.632620080592647	-2.8137429674672	0.00489683650463967	0.0487712196806255	ENSG00000233762
ENSG00000071967	49.4734652383235	-0.618598027769012	0.589233348130869	-1.04983540006908	0.293793796460422	0.531061693830769	ENSG00000071967
ENSG00000077380	1197.06890257144	1.31490953165467	0.5130414309356	2.562969484271	0.0103781169610905	0.0756556834359343	ENSG00000077380
ENSG00000115840	52.1254834448624	-1.83930537573189	0.719844782080489	-2.55514163819587	0.0106144596435648	0.0766380655091608	ENSG00000115840
ENSG00000128708	195.5141984105	0.657723132114268	0.553145554386742	1.18905978164006	0.234416143165294	0.468727108852867	ENSG00000128708
ENSG00000172878	21.910665476591	-2.30029918033128	0.862231803683536	-2.6678431142347	0.00763398959697887	0.063360461276224	ENSG00000172878
ENSG00000144355	8.18964946312557	1.74590706581755	3.16215788549072	0.552125203434178	NA	NA	ENSG00000144355
ENSG00000115844	46.36140907527	3.79711638845102	2.73739018515325	1.38713012454176	NA	NA	ENSG00000115844
ENSG00000091409	131.602587773016	1.34127506316273	0.633103638969763	2.1185710847364	0.0341267315470774	0.153815988383507	ENSG00000091409
ENSG00000152256	16.6538730877902	0.535076637875413	1.03509580768558	0.51693440732971	0.605201947877392	0.781362582200626	ENSG00000152256
ENSG00000091428	10.9393229100601	0.836997234624973	1.03182732679289	0.811179557752665	0.417262563240921	0.643084123290721	ENSG00000091428
ENSG00000091436	107.805129600009	2.49587803312778	0.932953950657659	2.67524247190163	0.00746752200065359	0.0625201159639873	ENSG00000091436
ENSG00000144354	49.3453906388741	-1.32695937359068	1.04045903276782	-1.27535955938671	0.202182005655045	0.431843420517627	ENSG00000144354
ENSG00000172845	76.5350655321486	0.23375896548521	0.621203759967102	0.376299984883526	0.706693890544375	0.844772106084454	ENSG00000172845
ENSG00000138430	1250.23128746731	-0.96313546084329	0.452622752421225	-2.12789890850862	NA	NA	ENSG00000138430
ENSG00000217236	7.76591927887021	1.32836207627333	1.99333063595687	0.66640328117752	0.505153365804961	0.713763603784481	ENSG00000217236
ENSG00000138433	264.990669142273	0.813795823795516	0.618769494322377	1.31518413765164	0.188448024850316	0.415289627177319	ENSG00000138433
ENSG00000144306	150.799431612107	-0.0444399622344961	0.57350515107477	-0.0774883401678502	0.938235066582679	0.96971302609239	ENSG00000144306
ENSG00000163328	135.640291006695	0.784662252451708	0.853934655324564	0.918878567064916	0.358159091646227	0.59120147951677	ENSG00000163328
ENSG00000226853	11.2089705479331	-0.133842038277354	0.891261469551235	-0.150171462415789	0.880629340241666	0.941166816217043	ENSG00000226853
ENSG00000115935	36.6601050279969	0.910707622706581	0.756035798967614	1.20458267181286	0.228364449461721	0.461969655215494	ENSG00000115935
ENSG00000235655	493.126932685024	-0.396538488857272	0.866841283552542	-0.457452242274564	0.647346021570062	0.809538791589206	ENSG00000235655
ENSG00000128656	116.668547780387	0.44857268206426	0.530560756309631	0.8454690188252	0.397849023332203	0.626474015208368	ENSG00000128656
ENSG00000115966	140.898797777572	-0.705523506247742	0.620520585715966	-1.13698646344456	0.255543944540984	0.492651209322475	ENSG00000115966
ENSG00000154518	6056.0619587992	-1.33474226810596	0.566560886022333	-2.35586730576623	0.018479517530372	0.108055216426229	ENSG00000154518
ENSG00000144320	346.077905222655	0.986770018376137	0.514963325318542	1.91619474603507	0.0553403118852363	0.205018735193143	ENSG00000144320
ENSG00000128709	3.47581639997823	1.51321620889573	1.84788951358136	0.818888898808127	0.412849804154324	NA	ENSG00000128709
ENSG00000175879	7.96207458444134	-1.82145243029905	1.02505048705247	-1.77693923695079	0.0755782377802815	0.244560972800413	ENSG00000175879
ENSG00000128652	12.525207179288	0.100866018224537	1.14470204615883	0.0881155219063366	0.929784859669371	0.966250340103285	ENSG00000128652
ENSG00000170166	17.2931615786512	-0.0996921216233843	1.18421610577387	-0.0841840616229726	0.932910090183686	0.967508924294177	ENSG00000170166
ENSG00000224189	64.4655696384202	0.402739559643393	1.08452333305732	0.371351678075982	0.71037561171605	0.847192374815393	ENSG00000224189
ENSG00000272729	19.8096666930875	-1.43565224936522	1.22048427603038	-1.17629721050948	0.239476130082357	0.475172688642069	ENSG00000272729
ENSG00000226363	114.038400208587	-4.01343798793864	1.53940332045091	-2.6071387105772	0.00913023654736009	0.0698800240336373	ENSG00000226363
ENSG00000128645	7.93987721486554	-2.34330937154088	1.42760094389271	-1.64143164906522	0.100707844618738	0.28791368513741	ENSG00000128645
ENSG00000218175	43.5865971960571	-0.600677873161595	0.752209258545003	-0.798551555086526	0.424550487789704	0.648510258960408	ENSG00000218175
ENSG00000128654	1759.82185765948	-1.58802772633845	0.542717010034195	-2.9260695666023	0.00343274166539784	0.0397669121328339	ENSG00000128654
ENSG00000272551	2.81347206718798	2.79569072145268	1.87480343122329	1.49119138299662	0.13591125538121	NA	ENSG00000272551
ENSG00000163364	126.295248387968	-2.47112712825157	1.75858014394876	-1.40518311704739	0.159966833161074	0.37846233025213	ENSG00000163364
ENSG00000170144	676.595169801177	1.45185310610722	0.61356429127807	2.36626075986752	0.0179687834686366	0.106042786010754	ENSG00000170144
ENSG00000116044	130.907884401136	0.315173088877988	0.672127628646192	0.468918514051883	0.639127882159835	0.803626632776736	ENSG00000116044
ENSG00000213963	5.95060435408042	-0.40216456057838	0.967389365081794	-0.415721502731609	0.677613804783464	0.826697056306034	ENSG00000213963
ENSG00000018510	98.0133246628306	1.01680567862034	0.621451019137362	1.63617991974938	0.101801937718693	0.289691673604697	ENSG00000018510
ENSG00000196659	25.5772279124681	-1.03670954885417	1.06379337490322	-0.974540332090791	0.329788323552284	0.565458582008222	ENSG00000196659
ENSG00000197557	27.9932554001597	-1.41469149429398	1.10218808398108	-1.28353002074215	0.199306448897112	0.42874108951507	ENSG00000197557
ENSG00000128655	6.20982279115066	1.83846306491749	1.09307498071692	1.68191853015581	0.092584638937197	0.275736437608295	ENSG00000128655
ENSG00000155636	98.9026382855435	-1.30202090344867	0.610273428960961	-2.13350416659211	0.0328833902240453	0.150601803301406	ENSG00000155636
ENSG00000079156	37.5163995152629	0.102477567993221	0.611902168385096	0.167473778142795	0.866997278141499	0.93352083202066	ENSG00000079156
ENSG00000223960	49.8092227912874	-2.46029061897411	0.739073297209739	-3.328885819935	0.000871941427571783	0.0183203255015014	ENSG00000223960
ENSG00000180228	1904.10382512406	-2.17373737181391	0.589581085502887	-3.68691843287307	0.000226986072594715	0.00849585116072184	ENSG00000180228
ENSG00000204311	7.90710466371487	-0.433636525741517	1.00567012763654	-0.431191614252897	0.666329050812542	0.819925516717238	ENSG00000204311
ENSG00000079150	266.51344896648	-0.84418656010598	0.790569935176734	-1.0678202174704	0.285601616470473	0.523239081871012	ENSG00000079150
ENSG00000116095	100.814911127755	1.76101727031196	0.816105012024878	2.15783170592546	0.0309409188212435	0.145128994764597	ENSG00000116095
ENSG00000237298	14.5379348729078	-2.60741908191617	1.11071009380692	-2.34752443185183	0.018898633679336	0.109329196302972	ENSG00000237298
ENSG00000155657	12.358502523883	1.15243582803218	1.12716368300859	1.02242100717452	0.306581682078179	0.543328604920562	ENSG00000155657
ENSG00000187231	247.946091939589	1.35094744291786	0.543251902492674	2.48677903697922	0.0128905435254593	0.0867488398600912	ENSG00000187231
ENSG00000163510	111.453909349048	0.864790826996864	0.662766470053632	1.30481982126658	0.191954208087135	0.419879298864871	ENSG00000163510
ENSG00000226564	54.2828417301698	-3.8384822087079	0.751359012405047	-5.10871919459805	3.24349974852766e-07	0.000216299126708336	ENSG00000226564
ENSG00000170035	1011.13461289232	-1.17173915715404	0.592174068412534	-1.97870730863844	0.0478489696176821	0.187316869830528	ENSG00000170035
ENSG00000115232	74.300252038083	0.000626403627319977	0.948848611190338	0.000660172360408631	0.999473258704423	0.999538426159512	ENSG00000115232
ENSG00000188452	15.3419683398825	1.90934652752527	0.975974191988282	1.95634940267785	0.0504240082160166	0.193431163381242	ENSG00000188452
ENSG00000162992	128.442352886386	0.480560151518232	1.06869204073912	0.449671311471421	0.65294746025352	0.81263454603769	ENSG00000162992
ENSG00000138434	91.726740038804	1.17160991930593	0.668680851778146	1.75212123420374	0.0797529637408003	0.252060778457942	ENSG00000138434
ENSG00000150722	12.8624628124828	-1.05118196139315	0.85582717624028	-1.22826429281094	0.219347770560009	0.451867000377305	ENSG00000150722
ENSG00000115252	34.0625283130043	4.762131226821	2.83749968497678	1.67828431912583	0.0932916077621927	0.276768475544144	ENSG00000115252
ENSG00000077232	757.783027511786	0.829366720421688	0.546504876490528	1.51758338506987	0.129119457992219	0.333978374870887	ENSG00000077232
ENSG00000162998	130.91590117234	0.645589940840678	1.61474777935403	0.399808533007515	0.689297545331255	0.832869524995336	ENSG00000162998
ENSG00000061676	167.017283169278	0.730634058959738	0.646705646435713	1.1297783821536	0.258569619529646	0.496362783877006	ENSG00000061676
ENSG00000162999	8.09532247126268	0.366550635158938	1.28053339548308	0.286248399652755	0.774687876296828	0.88451532366309	ENSG00000162999
ENSG00000163002	92.742810524644	-1.40535155795417	0.957356860700053	-1.46794953443644	0.142117931527561	0.354036841606259	ENSG00000163002
ENSG00000177855	26.6428088261494	-0.205113679801703	0.633526042716145	-0.323765190334259	0.746115811937501	0.867041594805752	ENSG00000177855
ENSG00000283839	5.5313219799439	-1.02962444114676	0.976192768200864	-1.05473475596871	NA	NA	ENSG00000283839
ENSG00000170396	52.344183189784	2.50821243185223	0.81087350646028	3.09322281696115	0.00197995415972115	0.0288948971472912	ENSG00000170396
ENSG00000226747	5.04802561911961	0.562144780644524	1.20469756331973	0.466627307766315	0.640766545985857	0.805052202025809	ENSG00000226747
ENSG00000188738	29.6573354813941	1.87120316409755	0.832410954974942	2.24793192943248	0.0245805308026434	0.126941475236008	ENSG00000188738
ENSG00000237877	5.00031271627222	0.313141444490521	1.19665776395746	0.261680034110114	0.793568134768013	0.89345904597697	ENSG00000237877
ENSG00000065548	1198.59734005281	0.497481023631896	0.395948929813009	1.25642724648059	0.208961108239334	0.4394687341526	ENSG00000065548
ENSG00000138448	68.5604378103937	2.26588478660744	0.977641992095527	2.3177040316677	0.0204654117691857	0.114661097476527	ENSG00000138448
ENSG00000144369	670.837344927944	-0.202330224967603	0.768184701873995	-0.263387469802531	0.792251947401267	0.89318954988864	ENSG00000144369
ENSG00000064989	10.57368804967	0.896527698344457	1.08504748609196	0.826256647599364	0.408658520132389	0.6360873129481	ENSG00000064989
ENSG00000003436	144.400440867744	0.434875547729739	0.804560048904449	0.540513474813842	0.588842970817492	0.771721861366199	ENSG00000003436
ENSG00000231689	12.1503030730683	3.3368743808843	2.43425672426664	1.37079805413276	0.170437917714326	0.39257798196461	ENSG00000231689
ENSG00000144366	75.6419708319026	-0.0164762873412975	0.86506714577409	-0.0190462525617638	0.984804207882295	0.993941366091903	ENSG00000144366
ENSG00000168542	127.096312492828	3.68489753979881	1.17418705351276	3.13825427454244	NA	NA	ENSG00000168542
ENSG00000204262	150.44608544035	1.40206482455124	0.927921016394563	1.51097431761914	0.130794994376071	0.336584367760248	ENSG00000204262
ENSG00000115368	50.9466845962717	0.183906449768459	0.801358498316515	0.229493354291253	0.818485485319198	0.908559099066402	ENSG00000115368
ENSG00000138449	55.5045711951264	-0.803225503156263	0.644025583865982	-1.24719502342536	0.212325997229066	0.443263392609148	ENSG00000138449
ENSG00000138381	443.794826141173	0.785083241606682	0.516689336833682	1.51944928149232	0.128649445261185	0.333315066117578	ENSG00000138381
ENSG00000128694	69.8179381984514	-1.54323161998583	0.71288020911815	-2.16478392897854	0.0304042361177748	0.143799005110833	ENSG00000128694
ENSG00000253559	8.40847611949582	-2.44891711838525	1.19157689168741	-2.05519017318077	0.039860639910497	0.167181431486793	ENSG00000253559
ENSG00000128699	1076.48307263239	-1.16389192179098	0.441310548671295	-2.63735350377472	0.00835557071628762	0.0665408845516197	ENSG00000128699
ENSG00000064933	263.810044745979	-0.109908015849847	0.719161597452619	-0.152827982249272	0.878533930300877	0.940266096082259	ENSG00000064933
ENSG00000187699	32.3407220371975	0.860134616121619	1.10636596369646	0.77744132081562	NA	NA	ENSG00000187699
ENSG00000204253	65.5094624948373	-0.832543367915915	0.538119084092159	-1.54713592683759	0.121830472294524	0.321934342231712	ENSG00000204253
ENSG00000198130	164.42900688461	-0.874245422816847	0.638975886186658	-1.36819783299532	0.171250159741318	0.393803455376304	ENSG00000198130
ENSG00000151689	70.2912368684082	0.336944937092562	0.636013073740059	0.529776746743845	0.59626672934168	0.775111373391193	ENSG00000151689
ENSG00000151690	41.9700483294136	2.4072169796096	0.885258948941538	2.71922354751432	0.00654353679245072	0.0579808014573132	ENSG00000151690
ENSG00000189362	6.23986654446922	0.304377037767017	1.22591827195364	0.248284934428752	0.803913954714849	0.89979678150871	ENSG00000189362
